csd_code,municipality,region,year,bedroom_type,avg_monthly_rent,quality_flag,quality_level,yoy_change_pct,rent_in_2025_dollars,rent_index_2015_100
3518009,Whitby,Durham,2004,1 Bedroom,787.0,a,Excellent,-4.6,1260.0,81.7
3518009,Whitby,Durham,2004,2 Bedroom,879.0,a,Excellent,-2.7,1408.0,82.5
3518009,Whitby,Durham,2004,3 Bedroom,993.0,a,Excellent,-1.9,1590.0,86.2
3518009,Whitby,Durham,2004,Studio,658.0,c,Good,4.8,1054.0,76.4
3518009,Whitby,Durham,2004,Total,849.0,a,Excellent,-4.0,1360.0,83.2
3518009,Whitby,Durham,2005,1 Bedroom,817.0,a,Excellent,3.8,1284.0,84.8
3518009,Whitby,Durham,2005,2 Bedroom,899.0,a,Excellent,2.3,1413.0,84.3
3518009,Whitby,Durham,2005,3 Bedroom,998.0,a,Excellent,0.5,1569.0,86.6
3518009,Whitby,Durham,2005,Studio,693.0,c,Good,5.3,1090.0,80.5
3518009,Whitby,Durham,2005,Total,873.0,a,Excellent,2.8,1372.0,85.6
3518009,Whitby,Durham,2006,1 Bedroom,819.0,a,Excellent,0.2,1267.0,85.0
3518009,Whitby,Durham,2006,2 Bedroom,908.0,a,Excellent,1.0,1405.0,85.2
3518009,Whitby,Durham,2006,3 Bedroom,1025.0,a,Excellent,2.7,1586.0,89.0
3518009,Whitby,Durham,2006,Studio,699.0,c,Good,0.9,1081.0,81.2
3518009,Whitby,Durham,2006,Total,885.0,a,Excellent,1.4,1369.0,86.8
3518009,Whitby,Durham,2007,1 Bedroom,818.0,a,Excellent,-0.1,1242.0,84.9
3518009,Whitby,Durham,2007,2 Bedroom,923.0,a,Excellent,1.7,1401.0,86.6
3518009,Whitby,Durham,2007,3 Bedroom,1011.0,a,Excellent,-1.4,1535.0,87.8
3518009,Whitby,Durham,2007,Studio,659.0,b,Very good,-5.7,1000.0,76.5
3518009,Whitby,Durham,2007,Total,883.0,a,Excellent,-0.2,1340.0,86.6
3518009,Whitby,Durham,2008,1 Bedroom,829.0,a,Excellent,1.3,1229.0,86.1
3518009,Whitby,Durham,2008,2 Bedroom,940.0,a,Excellent,1.8,1393.0,88.2
3518009,Whitby,Durham,2008,3 Bedroom,1026.0,a,Excellent,1.5,1521.0,89.1
3518009,Whitby,Durham,2008,Studio,696.0,b,Very good,5.6,1032.0,80.8
3518009,Whitby,Durham,2008,Total,905.0,a,Excellent,2.5,1341.0,88.7
3518009,Whitby,Durham,2009,1 Bedroom,855.0,a,Excellent,3.1,1262.0,88.8
3518009,Whitby,Durham,2009,2 Bedroom,959.0,a,Excellent,2.0,1415.0,90.0
3518009,Whitby,Durham,2009,3 Bedroom,1045.0,a,Excellent,1.9,1542.0,90.7
3518009,Whitby,Durham,2009,Studio,745.0,d,Poor - use with caution,7.0,1099.0,86.5
3518009,Whitby,Durham,2009,Total,926.0,a,Excellent,2.3,1366.0,90.8
3518009,Whitby,Durham,2010,1 Bedroom,869.0,a,Excellent,1.6,1251.0,90.2
3518009,Whitby,Durham,2010,2 Bedroom,962.0,a,Excellent,0.3,1385.0,90.2
3518009,Whitby,Durham,2010,3 Bedroom,1050.0,a,Excellent,0.5,1511.0,91.1
3518009,Whitby,Durham,2010,Studio,717.0,b,Very good,-3.8,1032.0,83.3
3518009,Whitby,Durham,2010,Total,932.0,a,Excellent,0.6,1342.0,91.4
3518009,Whitby,Durham,2011,1 Bedroom,892.0,a,Excellent,2.6,1246.0,92.6
3518009,Whitby,Durham,2011,2 Bedroom,1023.0,a,Excellent,6.3,1430.0,96.0
3518009,Whitby,Durham,2011,3 Bedroom,1068.0,a,Excellent,1.7,1492.0,92.7
3518009,Whitby,Durham,2011,Studio,710.0,b,Very good,-1.0,992.0,82.5
3518009,Whitby,Durham,2011,Total,975.0,a,Excellent,4.6,1362.0,95.6
3518009,Whitby,Durham,2012,1 Bedroom,909.0,a,Excellent,1.9,1251.0,94.4
3518009,Whitby,Durham,2012,2 Bedroom,1007.0,a,Excellent,-1.6,1386.0,94.5
3518009,Whitby,Durham,2012,3 Bedroom,1083.0,a,Excellent,1.4,1490.0,94.0
3518009,Whitby,Durham,2012,Studio,775.0,c,Good,9.2,1067.0,90.0
3518009,Whitby,Durham,2012,Total,969.0,a,Excellent,-0.6,1334.0,95.0
3518009,Whitby,Durham,2013,1 Bedroom,938.0,a,Excellent,3.2,1276.0,97.4
3518009,Whitby,Durham,2013,2 Bedroom,1021.0,a,Excellent,1.4,1389.0,95.8
3518009,Whitby,Durham,2013,3 Bedroom,1122.0,a,Excellent,3.6,1526.0,97.4
3518009,Whitby,Durham,2013,Studio,789.0,c,Good,1.8,1073.0,91.6
3518009,Whitby,Durham,2013,Total,992.0,a,Excellent,2.4,1349.0,97.3
3518009,Whitby,Durham,2014,1 Bedroom,951.0,a,Excellent,1.4,1262.0,98.8
3518009,Whitby,Durham,2014,2 Bedroom,1040.0,a,Excellent,1.9,1380.0,97.6
3518009,Whitby,Durham,2014,3 Bedroom,1128.0,a,Excellent,0.5,1497.0,97.9
3518009,Whitby,Durham,2014,Studio,799.0,b,Very good,1.3,1060.0,92.8
3518009,Whitby,Durham,2014,Total,1009.0,a,Excellent,1.7,1339.0,98.9
3518009,Whitby,Durham,2015,1 Bedroom,963.0,a,Excellent,1.3,1258.0,100.0
3518009,Whitby,Durham,2015,2 Bedroom,1066.0,a,Excellent,2.5,1393.0,100.0
3518009,Whitby,Durham,2015,3 Bedroom,1152.0,a,Excellent,2.1,1505.0,100.0
3518009,Whitby,Durham,2015,Studio,861.0,a,Excellent,7.8,1125.0,100.0
3518009,Whitby,Durham,2015,Total,1020.0,a,Excellent,1.1,1333.0,100.0
3518009,Whitby,Durham,2016,1 Bedroom,1019.0,a,Excellent,5.8,1305.0,105.8
3518009,Whitby,Durham,2016,2 Bedroom,1103.0,a,Excellent,3.5,1412.0,103.5
3518009,Whitby,Durham,2016,3 Bedroom,1221.0,b,Very good,6.0,1563.0,106.0
3518009,Whitby,Durham,2016,Total,1053.0,a,Excellent,3.2,1348.0,103.2
3518009,Whitby,Durham,2017,1 Bedroom,1027.0,a,Excellent,0.8,1288.0,106.6
3518009,Whitby,Durham,2017,2 Bedroom,1124.0,a,Excellent,1.9,1410.0,105.4
3518009,Whitby,Durham,2017,3 Bedroom,1251.0,a,Excellent,2.5,1569.0,108.6
3518009,Whitby,Durham,2017,Studio,895.0,c,Good,,1123.0,103.9
3518009,Whitby,Durham,2017,Total,1096.0,a,Excellent,4.1,1375.0,107.5
3518009,Whitby,Durham,2018,1 Bedroom,1069.0,a,Excellent,4.1,1307.0,111.0
3518009,Whitby,Durham,2018,2 Bedroom,1152.0,a,Excellent,2.5,1409.0,108.1
3518009,Whitby,Durham,2018,3 Bedroom,1290.0,a,Excellent,3.1,1578.0,112.0
3518009,Whitby,Durham,2018,Studio,905.0,d,Poor - use with caution,1.1,1107.0,105.1
3518009,Whitby,Durham,2018,Total,1138.0,a,Excellent,3.8,1392.0,111.6
3518009,Whitby,Durham,2019,1 Bedroom,1178.0,a,Excellent,10.2,1412.0,122.3
3518009,Whitby,Durham,2019,2 Bedroom,1251.0,a,Excellent,8.6,1500.0,117.4
3518009,Whitby,Durham,2019,3 Bedroom,1325.0,a,Excellent,2.7,1588.0,115.0
3518009,Whitby,Durham,2019,Studio,1036.0,c,Good,14.5,1242.0,120.3
3518009,Whitby,Durham,2019,Total,1227.0,a,Excellent,7.8,1471.0,120.3
3518009,Whitby,Durham,2020,1 Bedroom,1252.0,a,Excellent,6.3,1496.0,130.0
3518009,Whitby,Durham,2020,2 Bedroom,1330.0,a,Excellent,6.3,1589.0,124.8
3518009,Whitby,Durham,2020,3 Bedroom,1425.0,a,Excellent,7.5,1703.0,123.7
3518009,Whitby,Durham,2020,Studio,1022.0,d,Poor - use with caution,-1.4,1221.0,118.7
3518009,Whitby,Durham,2020,Total,1304.0,a,Excellent,6.3,1558.0,127.8
3518009,Whitby,Durham,2021,1 Bedroom,1272.0,a,Excellent,1.6,1478.0,132.1
3518009,Whitby,Durham,2021,2 Bedroom,1390.0,a,Excellent,4.5,1615.0,130.4
3518009,Whitby,Durham,2021,3 Bedroom,1471.0,a,Excellent,3.2,1709.0,127.7
3518009,Whitby,Durham,2021,Studio,890.0,d,Poor - use with caution,-12.9,1034.0,103.4
3518009,Whitby,Durham,2021,Total,1356.0,a,Excellent,4.0,1576.0,132.9
3518009,Whitby,Durham,2022,1 Bedroom,1312.0,a,Excellent,3.1,1431.0,136.2
3518009,Whitby,Durham,2022,2 Bedroom,1393.0,a,Excellent,0.2,1519.0,130.7
3518009,Whitby,Durham,2022,3 Bedroom,1444.0,a,Excellent,-1.8,1575.0,125.3
3518009,Whitby,Durham,2022,Studio,1010.0,b,Very good,13.5,1102.0,117.3
3518009,Whitby,Durham,2022,Total,1349.0,a,Excellent,-0.5,1471.0,132.3
3518009,Whitby,Durham,2023,1 Bedroom,1287.0,b,Very good,-1.9,1347.0,133.6
3518009,Whitby,Durham,2023,2 Bedroom,1433.0,a,Excellent,2.9,1500.0,134.4
3518009,Whitby,Durham,2023,3 Bedroom,1535.0,a,Excellent,6.3,1607.0,133.2
3518009,Whitby,Durham,2023,Total,1397.0,a,Excellent,3.6,1463.0,137.0
3518009,Whitby,Durham,2024,1 Bedroom,1525.0,b,Very good,18.5,1553.0,158.4
3518009,Whitby,Durham,2024,2 Bedroom,1656.0,a,Excellent,15.6,1686.0,155.3
3518009,Whitby,Durham,2024,3 Bedroom,1743.0,a,Excellent,13.6,1775.0,151.3
3518009,Whitby,Durham,2024,Studio,1184.0,c,Good,,1205.0,137.5
3518009,Whitby,Durham,2024,Total,1641.0,a,Excellent,17.5,1671.0,160.9
3518009,Whitby,Durham,2025,1 Bedroom,1525.0,a,Excellent,0.0,1525.0,158.4
3518009,Whitby,Durham,2025,2 Bedroom,1673.0,a,Excellent,1.0,1673.0,156.9
3518009,Whitby,Durham,2025,3 Bedroom,1761.0,a,Excellent,1.0,1761.0,152.9
3518009,Whitby,Durham,2025,Studio,1394.0,b,Very good,17.7,1394.0,161.9
3518009,Whitby,Durham,2025,Total,1634.0,a,Excellent,-0.4,1634.0,160.2
3518013,Oshawa,Durham,1990,1 Bedroom,517.0,a,Excellent,,1098.0,58.8
3518013,Oshawa,Durham,1990,2 Bedroom,602.0,a,Excellent,,1279.0,58.6
3518013,Oshawa,Durham,1990,3 Bedroom,760.0,a,Excellent,,1614.0,61.5
3518013,Oshawa,Durham,1990,Studio,416.0,a,Excellent,,884.0,57.5
3518013,Oshawa,Durham,1990,Total,613.0,a,Excellent,,1302.0,60.0
3518013,Oshawa,Durham,1991,1 Bedroom,548.0,a,Excellent,6.0,1117.0,62.3
3518013,Oshawa,Durham,1991,2 Bedroom,637.0,a,Excellent,5.8,1299.0,62.0
3518013,Oshawa,Durham,1991,3 Bedroom,772.0,a,Excellent,1.6,1574.0,62.5
3518013,Oshawa,Durham,1991,Studio,438.0,b,Very good,5.3,893.0,60.6
3518013,Oshawa,Durham,1991,Total,641.0,a,Excellent,4.6,1307.0,62.8
3518013,Oshawa,Durham,1992,1 Bedroom,552.0,a,Excellent,0.7,1116.0,62.7
3518013,Oshawa,Durham,1992,2 Bedroom,644.0,a,Excellent,1.1,1301.0,62.6
3518013,Oshawa,Durham,1992,3 Bedroom,769.0,a,Excellent,-0.4,1554.0,62.2
3518013,Oshawa,Durham,1992,Studio,468.0,a,Excellent,6.8,946.0,64.7
3518013,Oshawa,Durham,1992,Total,644.0,a,Excellent,0.5,1301.0,63.1
3518013,Oshawa,Durham,1993,1 Bedroom,559.0,a,Excellent,1.3,1112.0,63.5
3518013,Oshawa,Durham,1993,2 Bedroom,659.0,a,Excellent,2.3,1311.0,64.1
3518013,Oshawa,Durham,1993,3 Bedroom,790.0,a,Excellent,2.7,1571.0,63.9
3518013,Oshawa,Durham,1993,Studio,448.0,a,Excellent,-4.3,891.0,62.0
3518013,Oshawa,Durham,1993,Total,658.0,a,Excellent,2.2,1309.0,64.4
3518013,Oshawa,Durham,1994,1 Bedroom,573.0,a,Excellent,2.5,1139.0,65.1
3518013,Oshawa,Durham,1994,2 Bedroom,657.0,a,Excellent,-0.3,1306.0,63.9
3518013,Oshawa,Durham,1994,3 Bedroom,781.0,a,Excellent,-1.1,1552.0,63.2
3518013,Oshawa,Durham,1994,Studio,453.0,a,Excellent,1.1,900.0,62.7
3518013,Oshawa,Durham,1994,Total,660.0,a,Excellent,0.3,1311.0,64.6
3518013,Oshawa,Durham,1995,1 Bedroom,588.0,a,Excellent,2.6,1140.0,66.8
3518013,Oshawa,Durham,1995,2 Bedroom,684.0,a,Excellent,4.1,1326.0,66.5
3518013,Oshawa,Durham,1995,3 Bedroom,807.0,a,Excellent,3.3,1565.0,65.3
3518013,Oshawa,Durham,1995,Studio,470.0,a,Excellent,3.8,911.0,65.0
3518013,Oshawa,Durham,1995,Total,682.0,a,Excellent,3.3,1323.0,66.8
3518013,Oshawa,Durham,1996,1 Bedroom,603.0,a,Excellent,2.6,1150.0,68.5
3518013,Oshawa,Durham,1996,2 Bedroom,694.0,a,Excellent,1.5,1324.0,67.5
3518013,Oshawa,Durham,1996,3 Bedroom,830.0,a,Excellent,2.9,1583.0,67.2
3518013,Oshawa,Durham,1996,Studio,464.0,a,Excellent,-1.3,885.0,64.2
3518013,Oshawa,Durham,1996,Total,689.0,a,Excellent,1.0,1314.0,67.5
3518013,Oshawa,Durham,1997,1 Bedroom,589.0,a,Excellent,-2.3,1104.0,66.9
3518013,Oshawa,Durham,1997,2 Bedroom,683.0,a,Excellent,-1.6,1280.0,66.4
3518013,Oshawa,Durham,1997,3 Bedroom,813.0,a,Excellent,-2.0,1523.0,65.8
3518013,Oshawa,Durham,1997,Studio,466.0,a,Excellent,0.4,873.0,64.5
3518013,Oshawa,Durham,1997,Total,677.0,a,Excellent,-1.7,1268.0,66.3
3518013,Oshawa,Durham,1998,1 Bedroom,636.0,a,Excellent,8.0,1179.0,72.3
3518013,Oshawa,Durham,1998,2 Bedroom,721.0,a,Excellent,5.6,1337.0,70.1
3518013,Oshawa,Durham,1998,3 Bedroom,849.0,a,Excellent,4.4,1574.0,68.7
3518013,Oshawa,Durham,1998,Studio,504.0,a,Excellent,8.2,934.0,69.7
3518013,Oshawa,Durham,1998,Total,717.0,a,Excellent,5.9,1329.0,70.2
3518013,Oshawa,Durham,1999,1 Bedroom,638.0,a,Excellent,0.3,1160.0,72.5
3518013,Oshawa,Durham,1999,2 Bedroom,738.0,a,Excellent,2.4,1342.0,71.8
3518013,Oshawa,Durham,1999,3 Bedroom,859.0,a,Excellent,1.2,1562.0,69.5
3518013,Oshawa,Durham,1999,Studio,495.0,a,Excellent,-1.8,900.0,68.5
3518013,Oshawa,Durham,1999,Total,730.0,a,Excellent,1.8,1327.0,71.5
3518013,Oshawa,Durham,2000,1 Bedroom,665.0,a,Excellent,4.2,1174.0,75.6
3518013,Oshawa,Durham,2000,2 Bedroom,762.0,a,Excellent,3.3,1345.0,74.1
3518013,Oshawa,Durham,2000,3 Bedroom,883.0,a,Excellent,2.8,1558.0,71.4
3518013,Oshawa,Durham,2000,Studio,502.0,a,Excellent,1.4,886.0,69.4
3518013,Oshawa,Durham,2000,Total,756.0,a,Excellent,3.6,1334.0,74.0
3518013,Oshawa,Durham,2001,1 Bedroom,678.0,a,Excellent,2.0,1160.0,77.0
3518013,Oshawa,Durham,2001,2 Bedroom,784.0,a,Excellent,2.9,1342.0,76.3
3518013,Oshawa,Durham,2001,3 Bedroom,915.0,a,Excellent,3.6,1566.0,74.0
3518013,Oshawa,Durham,2001,Studio,534.0,a,Excellent,6.4,914.0,73.9
3518013,Oshawa,Durham,2001,Total,774.0,a,Excellent,2.4,1325.0,75.8
3518013,Oshawa,Durham,2002,1 Bedroom,685.0,a,Excellent,1.0,1149.0,77.8
3518013,Oshawa,Durham,2002,2 Bedroom,803.0,a,Excellent,2.4,1346.0,78.1
3518013,Oshawa,Durham,2002,3 Bedroom,943.0,a,Excellent,3.1,1581.0,76.3
3518013,Oshawa,Durham,2002,Studio,551.0,a,Excellent,3.2,924.0,76.2
3518013,Oshawa,Durham,2002,Total,793.0,a,Excellent,2.5,1330.0,77.7
3518013,Oshawa,Durham,2003,1 Bedroom,726.0,a,Excellent,6.0,1181.0,82.5
3518013,Oshawa,Durham,2003,2 Bedroom,831.0,a,Excellent,3.5,1352.0,80.8
3518013,Oshawa,Durham,2003,3 Bedroom,937.0,a,Excellent,-0.6,1525.0,75.8
3518013,Oshawa,Durham,2003,Studio,578.0,a,Excellent,4.9,941.0,79.9
3518013,Oshawa,Durham,2003,Total,819.0,a,Excellent,3.3,1333.0,80.2
3518013,Oshawa,Durham,2004,1 Bedroom,740.0,a,Excellent,1.9,1185.0,84.1
3518013,Oshawa,Durham,2004,2 Bedroom,846.0,a,Excellent,1.8,1355.0,82.3
3518013,Oshawa,Durham,2004,3 Bedroom,991.0,a,Excellent,5.8,1587.0,80.2
3518013,Oshawa,Durham,2004,Studio,594.0,a,Excellent,2.8,951.0,82.2
3518013,Oshawa,Durham,2004,Total,838.0,a,Excellent,2.3,1342.0,82.1
3518013,Oshawa,Durham,2005,1 Bedroom,732.0,a,Excellent,-1.1,1151.0,83.2
3518013,Oshawa,Durham,2005,2 Bedroom,844.0,a,Excellent,-0.2,1327.0,82.1
3518013,Oshawa,Durham,2005,3 Bedroom,1011.0,a,Excellent,2.0,1589.0,81.8
3518013,Oshawa,Durham,2005,Studio,589.0,a,Excellent,-0.8,926.0,81.5
3518013,Oshawa,Durham,2005,Total,833.0,a,Excellent,-0.6,1310.0,81.6
3518013,Oshawa,Durham,2006,1 Bedroom,736.0,a,Excellent,0.5,1139.0,83.6
3518013,Oshawa,Durham,2006,2 Bedroom,850.0,a,Excellent,0.7,1315.0,82.7
3518013,Oshawa,Durham,2006,3 Bedroom,1053.0,a,Excellent,4.2,1629.0,85.2
3518013,Oshawa,Durham,2006,Studio,599.0,a,Excellent,1.7,927.0,82.8
3518013,Oshawa,Durham,2006,Total,845.0,a,Excellent,1.4,1307.0,82.8
3518013,Oshawa,Durham,2007,1 Bedroom,754.0,a,Excellent,2.4,1145.0,85.7
3518013,Oshawa,Durham,2007,2 Bedroom,868.0,a,Excellent,2.1,1318.0,84.4
3518013,Oshawa,Durham,2007,3 Bedroom,1016.0,a,Excellent,-3.5,1542.0,82.2
3518013,Oshawa,Durham,2007,Studio,601.0,a,Excellent,0.3,912.0,83.1
3518013,Oshawa,Durham,2007,Total,856.0,a,Excellent,1.3,1299.0,83.8
3518013,Oshawa,Durham,2008,1 Bedroom,773.0,a,Excellent,2.5,1146.0,87.8
3518013,Oshawa,Durham,2008,2 Bedroom,878.0,a,Excellent,1.2,1301.0,85.4
3518013,Oshawa,Durham,2008,3 Bedroom,1058.0,a,Excellent,4.1,1568.0,85.6
3518013,Oshawa,Durham,2008,Studio,628.0,a,Excellent,4.5,931.0,86.9
3518013,Oshawa,Durham,2008,Total,870.0,a,Excellent,1.6,1289.0,85.2
3518013,Oshawa,Durham,2009,1 Bedroom,764.0,a,Excellent,-1.2,1127.0,86.8
3518013,Oshawa,Durham,2009,2 Bedroom,888.0,a,Excellent,1.1,1310.0,86.4
3518013,Oshawa,Durham,2009,3 Bedroom,1066.0,a,Excellent,0.8,1573.0,86.2
3518013,Oshawa,Durham,2009,Studio,611.0,a,Excellent,-2.7,901.0,84.5
3518013,Oshawa,Durham,2009,Total,875.0,a,Excellent,0.6,1291.0,85.7
3518013,Oshawa,Durham,2010,1 Bedroom,787.0,a,Excellent,3.0,1133.0,89.4
3518013,Oshawa,Durham,2010,2 Bedroom,892.0,a,Excellent,0.5,1284.0,86.8
3518013,Oshawa,Durham,2010,3 Bedroom,1075.0,a,Excellent,0.8,1547.0,87.0
3518013,Oshawa,Durham,2010,Studio,641.0,a,Excellent,4.9,923.0,88.7
3518013,Oshawa,Durham,2010,Total,886.0,a,Excellent,1.3,1275.0,86.8
3518013,Oshawa,Durham,2011,1 Bedroom,802.0,a,Excellent,1.9,1121.0,91.1
3518013,Oshawa,Durham,2011,2 Bedroom,924.0,a,Excellent,3.6,1291.0,89.9
3518013,Oshawa,Durham,2011,3 Bedroom,1110.0,a,Excellent,3.3,1551.0,89.8
3518013,Oshawa,Durham,2011,Studio,653.0,a,Excellent,1.9,912.0,90.3
3518013,Oshawa,Durham,2011,Total,912.0,a,Excellent,2.9,1274.0,89.3
3518013,Oshawa,Durham,2012,1 Bedroom,817.0,a,Excellent,1.9,1124.0,92.8
3518013,Oshawa,Durham,2012,2 Bedroom,926.0,a,Excellent,0.2,1274.0,90.1
3518013,Oshawa,Durham,2012,3 Bedroom,1112.0,a,Excellent,0.2,1530.0,90.0
3518013,Oshawa,Durham,2012,Studio,645.0,a,Excellent,-1.2,888.0,89.2
3518013,Oshawa,Durham,2012,Total,919.0,a,Excellent,0.8,1265.0,90.0
3518013,Oshawa,Durham,2013,1 Bedroom,857.0,a,Excellent,4.9,1166.0,97.4
3518013,Oshawa,Durham,2013,2 Bedroom,981.0,a,Excellent,5.9,1334.0,95.4
3518013,Oshawa,Durham,2013,3 Bedroom,1191.0,a,Excellent,7.1,1620.0,96.4
3518013,Oshawa,Durham,2013,Studio,680.0,a,Excellent,5.4,925.0,94.1
3518013,Oshawa,Durham,2013,Total,976.0,a,Excellent,6.2,1328.0,95.6
3518013,Oshawa,Durham,2014,1 Bedroom,858.0,a,Excellent,0.1,1138.0,97.5
3518013,Oshawa,Durham,2014,2 Bedroom,1002.0,a,Excellent,2.1,1329.0,97.5
3518013,Oshawa,Durham,2014,3 Bedroom,1212.0,a,Excellent,1.8,1608.0,98.1
3518013,Oshawa,Durham,2014,Studio,680.0,a,Excellent,0.0,902.0,94.1
3518013,Oshawa,Durham,2014,Total,994.0,a,Excellent,1.8,1319.0,97.4
3518013,Oshawa,Durham,2015,1 Bedroom,880.0,a,Excellent,2.6,1150.0,100.0
3518013,Oshawa,Durham,2015,2 Bedroom,1028.0,a,Excellent,2.6,1343.0,100.0
3518013,Oshawa,Durham,2015,3 Bedroom,1236.0,a,Excellent,2.0,1615.0,100.0
3518013,Oshawa,Durham,2015,Studio,723.0,a,Excellent,6.3,945.0,100.0
3518013,Oshawa,Durham,2015,Total,1021.0,a,Excellent,2.7,1334.0,100.0
3518013,Oshawa,Durham,2016,1 Bedroom,972.0,a,Excellent,10.5,1244.0,110.5
3518013,Oshawa,Durham,2016,2 Bedroom,1124.0,a,Excellent,9.3,1439.0,109.3
3518013,Oshawa,Durham,2016,3 Bedroom,1295.0,a,Excellent,4.8,1658.0,104.8
3518013,Oshawa,Durham,2016,Studio,752.0,a,Excellent,4.0,963.0,104.0
3518013,Oshawa,Durham,2016,Total,1104.0,a,Excellent,8.1,1413.0,108.1
3518013,Oshawa,Durham,2017,1 Bedroom,1048.0,a,Excellent,7.8,1314.0,119.1
3518013,Oshawa,Durham,2017,2 Bedroom,1190.0,a,Excellent,5.9,1493.0,115.8
3518013,Oshawa,Durham,2017,3 Bedroom,1331.0,a,Excellent,2.8,1669.0,107.7
3518013,Oshawa,Durham,2017,Studio,789.0,b,Very good,4.9,990.0,109.1
3518013,Oshawa,Durham,2017,Total,1164.0,a,Excellent,5.4,1460.0,114.0
3518013,Oshawa,Durham,2018,1 Bedroom,1204.0,b,Very good,14.9,1473.0,136.8
3518013,Oshawa,Durham,2018,2 Bedroom,1275.0,a,Excellent,7.1,1559.0,124.0
3518013,Oshawa,Durham,2018,3 Bedroom,1432.0,a,Excellent,7.6,1751.0,115.9
3518013,Oshawa,Durham,2018,Studio,827.0,a,Excellent,4.8,1011.0,114.4
3518013,Oshawa,Durham,2018,Total,1267.0,a,Excellent,8.8,1550.0,124.1
3518013,Oshawa,Durham,2019,1 Bedroom,1164.0,a,Excellent,-3.3,1395.0,132.3
3518013,Oshawa,Durham,2019,2 Bedroom,1268.0,a,Excellent,-0.5,1520.0,123.3
3518013,Oshawa,Durham,2019,3 Bedroom,1477.0,a,Excellent,3.1,1771.0,119.5
3518013,Oshawa,Durham,2019,Studio,838.0,a,Excellent,1.3,1005.0,115.9
3518013,Oshawa,Durham,2019,Total,1259.0,a,Excellent,-0.6,1509.0,123.3
3518013,Oshawa,Durham,2020,1 Bedroom,1162.0,a,Excellent,-0.2,1389.0,132.0
3518013,Oshawa,Durham,2020,2 Bedroom,1360.0,a,Excellent,7.3,1625.0,132.3
3518013,Oshawa,Durham,2020,3 Bedroom,1637.0,b,Very good,10.8,1956.0,132.4
3518013,Oshawa,Durham,2020,Studio,900.0,b,Very good,7.4,1075.0,124.5
3518013,Oshawa,Durham,2020,Total,1333.0,a,Excellent,5.9,1593.0,130.6
3518013,Oshawa,Durham,2021,1 Bedroom,1288.0,a,Excellent,10.8,1497.0,146.4
3518013,Oshawa,Durham,2021,2 Bedroom,1441.0,a,Excellent,6.0,1674.0,140.2
3518013,Oshawa,Durham,2021,3 Bedroom,1696.0,a,Excellent,3.6,1971.0,137.2
3518013,Oshawa,Durham,2021,Studio,1014.0,a,Excellent,12.7,1178.0,140.2
3518013,Oshawa,Durham,2021,Total,1431.0,a,Excellent,7.4,1663.0,140.2
3518013,Oshawa,Durham,2022,1 Bedroom,1290.0,b,Very good,0.2,1407.0,146.6
3518013,Oshawa,Durham,2022,2 Bedroom,1492.0,a,Excellent,3.5,1627.0,145.1
3518013,Oshawa,Durham,2022,3 Bedroom,1969.0,a,Excellent,16.1,2147.0,159.3
3518013,Oshawa,Durham,2022,Studio,1124.0,b,Very good,10.8,1226.0,155.5
3518013,Oshawa,Durham,2022,Total,1491.0,a,Excellent,4.2,1626.0,146.0
3518013,Oshawa,Durham,2023,1 Bedroom,1425.0,a,Excellent,10.5,1492.0,161.9
3518013,Oshawa,Durham,2023,2 Bedroom,1665.0,a,Excellent,11.6,1743.0,162.0
3518013,Oshawa,Durham,2023,3 Bedroom,2172.0,a,Excellent,10.3,2274.0,175.7
3518013,Oshawa,Durham,2023,Studio,1068.0,b,Very good,-5.0,1118.0,147.7
3518013,Oshawa,Durham,2023,Total,1678.0,a,Excellent,12.5,1757.0,164.3
3518013,Oshawa,Durham,2024,1 Bedroom,1636.0,b,Very good,14.8,1666.0,185.9
3518013,Oshawa,Durham,2024,2 Bedroom,1702.0,a,Excellent,2.2,1733.0,165.6
3518013,Oshawa,Durham,2024,3 Bedroom,2074.0,b,Very good,-4.5,2112.0,167.8
3518013,Oshawa,Durham,2024,Studio,1274.0,b,Very good,19.3,1297.0,176.2
3518013,Oshawa,Durham,2024,Total,1722.0,a,Excellent,2.6,1753.0,168.7
3518013,Oshawa,Durham,2025,1 Bedroom,1598.0,a,Excellent,-2.3,1598.0,181.6
3518013,Oshawa,Durham,2025,2 Bedroom,1780.0,a,Excellent,4.6,1780.0,173.2
3518013,Oshawa,Durham,2025,3 Bedroom,2228.0,b,Very good,7.4,2228.0,180.3
3518013,Oshawa,Durham,2025,Studio,1318.0,b,Very good,3.5,1318.0,182.3
3518013,Oshawa,Durham,2025,Total,1777.0,a,Excellent,3.2,1777.0,174.0
3518017,Clarington,Durham,1990,1 Bedroom,549.0,a,Excellent,,1166.0,59.5
3518017,Clarington,Durham,1990,2 Bedroom,623.0,a,Excellent,,1323.0,58.2
3518017,Clarington,Durham,1990,3 Bedroom,671.0,a,Excellent,,1425.0,44.7
3518017,Clarington,Durham,1990,Studio,400.0,a,Excellent,,850.0,
3518017,Clarington,Durham,1990,Total,603.0,a,Excellent,,1281.0,56.5
3518017,Clarington,Durham,1991,1 Bedroom,564.0,a,Excellent,2.7,1150.0,61.1
3518017,Clarington,Durham,1991,2 Bedroom,630.0,a,Excellent,1.1,1285.0,58.8
