REF_DATE,GEO,DGUID,Household size (7),Household type including census family structure  (11),Coordinate,Household income statistics (6):Number of households (2021)[1],Symbol,Household income statistics (6):Number of households (2016)[2],Symbol,Household income statistics (6):Median household total income (2020) (2020 constant dollars)[3],Symbol,Household income statistics (6):Median household total income (2015) (2020 constant dollars)[4],Symbol,Household income statistics (6):Median household after-tax income (2020) (2020 constant dollars)[5],Symbol,Household income statistics (6):Median household after-tax income (2015) (2020 constant dollars)[6],Symbol
2021,Uxbridge,2021A00053518029,2 or more persons,Households consisting of only one census family without additional persons,2372.3.3,5560,,5540,,137000,,124000,,114000,,104000,
2021,Uxbridge,2021A00053518029,2 or more persons,"One couple, with or without children in their census family",2372.3.4,4995,,4965,,144000,,131000,,119000,,109000,
2021,Uxbridge,2021A00053518029,2 or more persons,Without children,2372.3.5,2280,,2185,,108000,,101000,,92000,,86000,
2021,Uxbridge,2021A00053518029,2 or more persons,With children,2372.3.6,2715,,2775,,174000,,156000,,143000,,130000,
2021,Uxbridge,2021A00053518029,2 or more persons,One one-parent census family,2372.3.7,565,,575,,88000,,73500,,78000,,66000,
2021,Uxbridge,2021A00053518029,2 or more persons,With a parent that is a man+,2372.3.8,120,,130,,102000,,100000,,88000,,83000,
2021,Uxbridge,2021A00053518029,2 or more persons,With a parent that is a woman+,2372.3.9,440,,445,,84000,,69000,,74000,,60800,
2021,Uxbridge,2021A00053518029,2 or more persons,Other census family households,2372.3.10,600,,540,,180000,,157000,,153000,,135000,
2021,Uxbridge,2021A00053518029,2 or more persons,Non-census family households,2372.3.11,185,,165,,98000,,78000,,86000,,70000,
2021,Uxbridge,2021A00053518029,2 persons,Total – Household type including census family structure,2372.4.1,2780,,2665,,103000,,94000,,88000,,81000,
2021,Uxbridge,2021A00053518029,2 persons,Census-family households,2372.4.2,2625,,2520,,103000,,95000,,89000,,82000,
2021,Uxbridge,2021A00053518029,2 persons,Households consisting of only one census family without additional persons,2372.4.3,2625,,2520,,103000,,95000,,89000,,82000,
2021,Uxbridge,2021A00053518029,2 persons,"One couple, with or without children in their census family",2372.4.4,2280,,2185,,108000,,101000,,92000,,86000,
2021,Uxbridge,2021A00053518029,2 persons,Without children,2372.4.5,2280,,2185,,108000,,101000,,92000,,86000,
2021,Uxbridge,2021A00053518029,2 persons,With children,2372.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,Uxbridge,2021A00053518029,2 persons,One one-parent census family,2372.4.7,345,,335,,82000,,68000,,71500,,58400,
2021,Uxbridge,2021A00053518029,2 persons,With a parent that is a man+,2372.4.8,75,,75,,93000,,91000,,80000,,78000,
2021,Uxbridge,2021A00053518029,2 persons,With a parent that is a woman+,2372.4.9,275,,260,,78000,,62400,,68000,,56800,
2021,Uxbridge,2021A00053518029,2 persons,Other census family households,2372.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Uxbridge,2021A00053518029,2 persons,Non-census family households,2372.4.11,150,,145,,96000,,77000,,85000,,69000,
2021,Uxbridge,2021A00053518029,3 persons,Total – Household type including census family structure,2372.5.1,1290,,1305,,147000,,127000,,123000,,108000,
2021,Uxbridge,2021A00053518029,3 persons,Census-family households,2372.5.2,1265,,1290,,148000,,128000,,123000,,108000,
2021,Uxbridge,2021A00053518029,3 persons,Households consisting of only one census family without additional persons,2372.5.3,1115,,1160,,149000,,129000,,125000,,109000,
2021,Uxbridge,2021A00053518029,3 persons,"One couple, with or without children in their census family",2372.5.4,955,,975,,158000,,137000,,130000,,115000,
2021,Uxbridge,2021A00053518029,3 persons,Without children,2372.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Uxbridge,2021A00053518029,3 persons,With children,2372.5.6,955,,975,,158000,,137000,,130000,,115000,
2021,Uxbridge,2021A00053518029,3 persons,One one-parent census family,2372.5.7,165,,185,,100000,,86000,,87000,,72000,
2021,Uxbridge,2021A00053518029,3 persons,With a parent that is a man+,2372.5.8,40,,50,,131000,,115000,,107000,,93000,
2021,Uxbridge,2021A00053518029,3 persons,With a parent that is a woman+,2372.5.9,120,,135,,91000,,72500,,84000,,66000,
2021,Uxbridge,2021A00053518029,3 persons,Other census family households,2372.5.10,150,,130,,130000,,116000,,114000,,102000,
2021,Uxbridge,2021A00053518029,3 persons,Non-census family households,2372.5.11,20,,15,,99000,,,x,90000,,,x
2021,Uxbridge,2021A00053518029,4 persons,Total – Household type including census family structure,2372.6.1,1440,,1450,,176000,,162000,,146000,,134000,
2021,Uxbridge,2021A00053518029,4 persons,Census-family households,2372.6.2,1435,,1440,,176000,,162000,,146000,,134000,
2021,Uxbridge,2021A00053518029,4 persons,Households consisting of only one census family without additional persons,2372.6.3,1285,,1300,,178000,,162000,,147000,,134000,
2021,Uxbridge,2021A00053518029,4 persons,"One couple, with or without children in their census family",2372.6.4,1240,,1255,,180000,,166000,,148000,,136000,
2021,Uxbridge,2021A00053518029,4 persons,Without children,2372.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Uxbridge,2021A00053518029,4 persons,With children,2372.6.6,1240,,1255,,180000,,166000,,148000,,136000,
2021,Uxbridge,2021A00053518029,4 persons,One one-parent census family,2372.6.7,45,,45,,113000,,100000,,100000,,90000,
2021,Uxbridge,2021A00053518029,4 persons,With a parent that is a man+,2372.6.8,5,,5,,,x,,x,,x,,x
2021,Uxbridge,2021A00053518029,4 persons,With a parent that is a woman+,2372.6.9,35,,40,,87000,,99000,,80000,,85000,
2021,Uxbridge,2021A00053518029,4 persons,Other census family households,2372.6.10,150,,145,,166000,,154000,,141000,,134000,
2021,Uxbridge,2021A00053518029,4 persons,Non-census family households,2372.6.11,10,,0,,,x,,x,,x,,x
2021,Uxbridge,2021A00053518029,5 or more persons,Total – Household type including census family structure,2372.7.1,830,,825,,196000,,176000,,164000,,148000,
2021,Uxbridge,2021A00053518029,5 or more persons,Census-family households,2372.7.2,835,,825,,196000,,176000,,164000,,148000,
2021,Uxbridge,2021A00053518029,5 or more persons,Households consisting of only one census family without additional persons,2372.7.3,535,,555,,186000,,176000,,154000,,143000,
2021,Uxbridge,2021A00053518029,5 or more persons,"One couple, with or without children in their census family",2372.7.4,520,,545,,188000,,176000,,155000,,144000,
2021,Uxbridge,2021A00053518029,5 or more persons,Without children,2372.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,Uxbridge,2021A00053518029,5 or more persons,With children,2372.7.6,520,,545,,188000,,176000,,155000,,144000,
2021,Uxbridge,2021A00053518029,5 or more persons,One one-parent census family,2372.7.7,15,,15,,,x,,x,,x,,x
2021,Uxbridge,2021A00053518029,5 or more persons,With a parent that is a man+,2372.7.8,0,,0,,0,...,,x,0,...,,x
2021,Uxbridge,2021A00053518029,5 or more persons,With a parent that is a woman+,2372.7.9,10,,10,,,x,,x,,x,,x
2021,Uxbridge,2021A00053518029,5 or more persons,Other census family households,2372.7.10,295,,265,,208000,,180000,,180000,,155000,
2021,Uxbridge,2021A00053518029,5 or more persons,Non-census family households,2372.7.11,0,,0,,0,...,,x,0,...,,x
2021,Brock,2021A00053518039,Total - Households by household size,Total – Household type including census family structure,2373.1.1,4785,,4545,,92000,,79000,,81000,,69500,
2021,Brock,2021A00053518039,Total - Households by household size,Census-family households,2373.1.2,3545,,3325,,110000,,95000,,95000,,83000,
2021,Brock,2021A00053518039,Total - Households by household size,Households consisting of only one census family without additional persons,2373.1.3,3100,,2950,,105000,,91000,,91000,,80000,
2021,Brock,2021A00053518039,Total - Households by household size,"One couple, with or without children in their census family",2373.1.4,2755,,2590,,110000,,97000,,95000,,84000,
2021,Brock,2021A00053518039,Total - Households by household size,Without children,2373.1.5,1430,,1375,,93000,,85000,,81000,,75000,
2021,Brock,2021A00053518039,Total - Households by household size,With children,2373.1.6,1325,,1210,,128000,,113000,,109000,,96000,
2021,Brock,2021A00053518039,Total - Households by household size,One one-parent census family,2373.1.7,345,,365,,71000,,55200,,64000,,52000,
2021,Brock,2021A00053518039,Total - Households by household size,With a parent that is a man+,2373.1.8,85,,85,,78000,,63600,,71500,,57200,
2021,Brock,2021A00053518039,Total - Households by household size,With a parent that is a woman+,2373.1.9,260,,280,,66000,,54400,,62000,,50400,
2021,Brock,2021A00053518039,Total - Households by household size,Other census family households,2373.1.10,445,,370,,146000,,130000,,128000,,114000,
2021,Brock,2021A00053518039,Total - Households by household size,Non-census family households,2373.1.11,1245,,1220,,43200,,38800,,38400,,35200,
2021,Brock,2021A00053518039,1 person,Total – Household type including census family structure,2373.2.1,1110,,1130,,38800,,36400,,36000,,33200,
2021,Brock,2021A00053518039,1 person,Census-family households,2373.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,Households consisting of only one census family without additional persons,2373.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,"One couple, with or without children in their census family",2373.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,Without children,2373.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,With children,2373.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,One one-parent census family,2373.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,With a parent that is a man+,2373.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,With a parent that is a woman+,2373.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,Other census family households,2373.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,1 person,Non-census family households,2373.2.11,1110,,1130,,38800,,36400,,36000,,33200,
2021,Brock,2021A00053518039,2 or more persons,Total – Household type including census family structure,2373.3.1,3680,,3420,,109000,,95000,,95000,,83000,
2021,Brock,2021A00053518039,2 or more persons,Census-family households,2373.3.2,3545,,3325,,110000,,95000,,95000,,83000,
2021,Brock,2021A00053518039,2 or more persons,Households consisting of only one census family without additional persons,2373.3.3,3100,,2950,,105000,,91000,,91000,,80000,
2021,Brock,2021A00053518039,2 or more persons,"One couple, with or without children in their census family",2373.3.4,2755,,2590,,110000,,97000,,95000,,84000,
2021,Brock,2021A00053518039,2 or more persons,Without children,2373.3.5,1430,,1375,,93000,,85000,,81000,,75000,
2021,Brock,2021A00053518039,2 or more persons,With children,2373.3.6,1325,,1210,,128000,,113000,,109000,,96000,
2021,Brock,2021A00053518039,2 or more persons,One one-parent census family,2373.3.7,345,,365,,71000,,55200,,64000,,52000,
2021,Brock,2021A00053518039,2 or more persons,With a parent that is a man+,2373.3.8,85,,85,,78000,,63600,,71500,,57200,
2021,Brock,2021A00053518039,2 or more persons,With a parent that is a woman+,2373.3.9,260,,280,,66000,,54400,,62000,,50400,
2021,Brock,2021A00053518039,2 or more persons,Other census family households,2373.3.10,445,,370,,146000,,130000,,128000,,114000,
2021,Brock,2021A00053518039,2 or more persons,Non-census family households,2373.3.11,135,,95,,97000,,84000,,83000,,72000,
2021,Brock,2021A00053518039,2 persons,Total – Household type including census family structure,2373.4.1,1770,,1695,,90000,,81000,,79500,,71000,
2021,Brock,2021A00053518039,2 persons,Census-family households,2373.4.2,1645,,1610,,90000,,81000,,79500,,71000,
2021,Brock,2021A00053518039,2 persons,Households consisting of only one census family without additional persons,2373.4.3,1645,,1610,,90000,,81000,,79500,,71000,
2021,Brock,2021A00053518039,2 persons,"One couple, with or without children in their census family",2373.4.4,1430,,1375,,93000,,85000,,81000,,75000,
2021,Brock,2021A00053518039,2 persons,Without children,2373.4.5,1430,,1375,,93000,,85000,,81000,,75000,
2021,Brock,2021A00053518039,2 persons,With children,2373.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,2 persons,One one-parent census family,2373.4.7,215,,235,,69000,,54400,,60400,,49600,
2021,Brock,2021A00053518039,2 persons,With a parent that is a man+,2373.4.8,60,,55,,77500,,66500,,67500,,57200,
2021,Brock,2021A00053518039,2 persons,With a parent that is a woman+,2373.4.9,160,,180,,65000,,52000,,60000,,47200,
2021,Brock,2021A00053518039,2 persons,Other census family households,2373.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,2 persons,Non-census family households,2373.4.11,120,,85,,91000,,79500,,80000,,69500,
2021,Brock,2021A00053518039,3 persons,Total – Household type including census family structure,2373.5.1,735,,655,,116000,,102000,,99000,,89000,
2021,Brock,2021A00053518039,3 persons,Census-family households,2373.5.2,725,,645,,116000,,102000,,100000,,88000,
2021,Brock,2021A00053518039,3 persons,Households consisting of only one census family without additional persons,2373.5.3,595,,555,,113000,,100000,,98000,,87000,
2021,Brock,2021A00053518039,3 persons,"One couple, with or without children in their census family",2373.5.4,510,,470,,122000,,107000,,104000,,92000,
2021,Brock,2021A00053518039,3 persons,Without children,2373.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,3 persons,With children,2373.5.6,510,,470,,122000,,107000,,104000,,92000,
2021,Brock,2021A00053518039,3 persons,One one-parent census family,2373.5.7,90,,90,,71500,,57200,,67000,,53200,
2021,Brock,2021A00053518039,3 persons,With a parent that is a man+,2373.5.8,20,,20,,,x,60800,,,x,52400,
2021,Brock,2021A00053518039,3 persons,With a parent that is a woman+,2373.5.9,70,,70,,64000,,56800,,60800,,53200,
2021,Brock,2021A00053518039,3 persons,Other census family households,2373.5.10,130,,90,,124000,,119000,,111000,,104000,
2021,Brock,2021A00053518039,3 persons,Non-census family households,2373.5.11,10,,10,,,x,,x,,x,,x
2021,Brock,2021A00053518039,4 persons,Total – Household type including census family structure,2373.6.1,705,,640,,131000,,115000,,114000,,98000,
2021,Brock,2021A00053518039,4 persons,Census-family households,2373.6.2,705,,640,,132000,,115000,,114000,,98000,
2021,Brock,2021A00053518039,4 persons,Households consisting of only one census family without additional persons,2373.6.3,595,,530,,131000,,114000,,113000,,95000,
2021,Brock,2021A00053518039,4 persons,"One couple, with or without children in their census family",2373.6.4,565,,495,,134000,,116000,,115000,,99000,
2021,Brock,2021A00053518039,4 persons,Without children,2373.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,4 persons,With children,2373.6.6,565,,495,,134000,,116000,,115000,,99000,
2021,Brock,2021A00053518039,4 persons,One one-parent census family,2373.6.7,35,,35,,74000,,59200,,72000,,57600,
2021,Brock,2021A00053518039,4 persons,With a parent that is a man+,2373.6.8,5,,5,,,x,,x,,x,,x
2021,Brock,2021A00053518039,4 persons,With a parent that is a woman+,2373.6.9,25,,30,,74000,,57600,,72000,,56000,
2021,Brock,2021A00053518039,4 persons,Other census family households,2373.6.10,105,,105,,133000,,123000,,118000,,107000,
2021,Brock,2021A00053518039,4 persons,Non-census family households,2373.6.11,0,,0,,0,...,0,...,0,...,0,...
2021,Brock,2021A00053518039,5 or more persons,Total – Household type including census family structure,2373.7.1,470,,430,,143000,,125000,,125000,,108000,
2021,Brock,2021A00053518039,5 or more persons,Census-family households,2373.7.2,470,,430,,143000,,125000,,125000,,108000,
