csd_code,municipality,region,year,survey_month,bedroom_type,avg_monthly_rent,quality_flag,quality_level,source_table
3519038,Richmond Hill,York,2012,October,Studio,827.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2012,October,Total,1147.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2013,October,1 Bedroom,1047.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2013,October,2 Bedroom,1239.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2013,October,3 Bedroom,1463.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2013,October,Studio,870.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2013,October,Total,1162.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2014,October,1 Bedroom,1082.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2014,October,2 Bedroom,1299.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2014,October,3 Bedroom,1521.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2014,October,Studio,877.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2014,October,Total,1207.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2015,October,1 Bedroom,1150.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2015,October,2 Bedroom,1349.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2015,October,3 Bedroom,1538.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2015,October,Studio,900.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2015,October,Total,1265.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2016,October,1 Bedroom,1136.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2016,October,2 Bedroom,1327.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2016,October,3 Bedroom,1488.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2016,October,Studio,909.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2016,October,Total,1246.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2017,October,1 Bedroom,1154.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2017,October,2 Bedroom,1393.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2017,October,3 Bedroom,1631.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2017,October,Studio,939.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2017,October,Total,1292.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2018,October,1 Bedroom,1146.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2018,October,2 Bedroom,1363.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2018,October,3 Bedroom,1591.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2018,October,Studio,1020.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2018,October,Total,1282.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2019,October,1 Bedroom,1213.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2019,October,2 Bedroom,1394.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2019,October,3 Bedroom,1617.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2019,October,Studio,1011.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2019,October,Total,1320.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2020,October,1 Bedroom,1385.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2020,October,2 Bedroom,1597.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2020,October,3 Bedroom,1842.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2020,October,Studio,1109.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2020,October,Total,1503.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2021,October,1 Bedroom,1342.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2021,October,2 Bedroom,1539.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2021,October,3 Bedroom,1960.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2021,October,Studio,1180.0,c,Good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2021,October,Total,1473.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2022,October,1 Bedroom,1348.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2022,October,2 Bedroom,1579.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2022,October,3 Bedroom,2031.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2022,October,Studio,1315.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2022,October,Total,1522.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2023,October,1 Bedroom,1479.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2023,October,2 Bedroom,1877.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2023,October,3 Bedroom,2019.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2023,October,Studio,1233.0,d,Poor - use with caution,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2023,October,Total,1713.0,b,Very good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2024,October,1 Bedroom,1534.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2024,October,2 Bedroom,1931.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2024,October,3 Bedroom,2233.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2024,October,Studio,1199.0,c,Good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2024,October,Total,1761.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2025,October,1 Bedroom,1583.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2025,October,2 Bedroom,1827.0,a,Excellent,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2025,October,3 Bedroom,2332.0,c,Good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2025,October,Studio,1328.0,c,Good,rent_history_3519038_richmond_hill
3519038,Richmond Hill,York,2025,October,Total,1726.0,a,Excellent,rent_history_3519038_richmond_hill
3518020,Scugog,Durham,2008,October,1 Bedroom,741.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2008,October,2 Bedroom,869.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2008,October,Total,894.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2009,October,1 Bedroom,755.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2009,October,2 Bedroom,906.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2009,October,Total,813.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2010,October,1 Bedroom,779.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2010,October,2 Bedroom,921.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2010,October,Total,964.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2011,October,1 Bedroom,750.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2011,October,2 Bedroom,882.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2011,October,Total,959.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2012,October,1 Bedroom,832.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2012,October,2 Bedroom,958.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2012,October,Total,1001.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2013,October,1 Bedroom,820.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2013,October,2 Bedroom,973.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2013,October,Total,1016.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2014,October,1 Bedroom,751.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2014,October,2 Bedroom,888.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2014,October,Total,975.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2015,October,1 Bedroom,762.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2015,October,2 Bedroom,935.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2015,October,Total,1026.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2016,October,1 Bedroom,748.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2016,October,2 Bedroom,922.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2016,October,Total,1027.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2017,October,1 Bedroom,853.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2017,October,2 Bedroom,871.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2017,October,Total,865.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2018,October,1 Bedroom,841.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2018,October,2 Bedroom,876.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2018,October,Total,858.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2019,October,1 Bedroom,839.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2019,October,2 Bedroom,1002.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2019,October,Total,1098.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2020,October,1 Bedroom,868.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2020,October,2 Bedroom,1064.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2020,October,Total,1111.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2021,October,1 Bedroom,959.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2021,October,2 Bedroom,1198.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2021,October,Total,1310.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2022,October,1 Bedroom,1112.0,d,Poor - use with caution,rent_history_3518020_scugog
3518020,Scugog,Durham,2022,October,2 Bedroom,1265.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2022,October,Total,1193.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2023,October,1 Bedroom,1129.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2023,October,2 Bedroom,1244.0,b,Very good,rent_history_3518020_scugog
3518020,Scugog,Durham,2023,October,Total,1314.0,a,Excellent,rent_history_3518020_scugog
3518020,Scugog,Durham,2024,October,1 Bedroom,1078.0,d,Poor - use with caution,rent_history_3518020_scugog
3518020,Scugog,Durham,2024,October,2 Bedroom,1327.0,d,Poor - use with caution,rent_history_3518020_scugog
3518020,Scugog,Durham,2024,October,Total,1226.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2025,October,1 Bedroom,1117.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2025,October,2 Bedroom,1452.0,c,Good,rent_history_3518020_scugog
3518020,Scugog,Durham,2025,October,Total,1436.0,a,Excellent,rent_history_3518020_scugog
3520005,Toronto,Toronto,1998,October,1 Bedroom,727.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1998,October,2 Bedroom,882.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1998,October,3 Bedroom,1069.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1998,October,Studio,588.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1998,October,Total,808.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1999,October,1 Bedroom,772.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1999,October,2 Bedroom,925.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1999,October,3 Bedroom,1105.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1999,October,Studio,626.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,1999,October,Total,849.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2000,October,1 Bedroom,833.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2000,October,2 Bedroom,984.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2000,October,3 Bedroom,1194.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2000,October,Studio,685.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2000,October,Total,912.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2001,October,1 Bedroom,870.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2001,October,2 Bedroom,1039.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2001,October,3 Bedroom,1243.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2001,October,Studio,698.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2001,October,Total,955.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2002,October,1 Bedroom,894.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2002,October,2 Bedroom,1055.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2002,October,3 Bedroom,1284.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2002,October,Studio,733.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2002,October,Total,981.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2003,October,1 Bedroom,884.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2003,October,2 Bedroom,1045.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2003,October,3 Bedroom,1236.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2003,October,Studio,734.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2003,October,Total,967.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2004,October,1 Bedroom,888.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2004,October,2 Bedroom,1061.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2004,October,3 Bedroom,1263.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2004,October,Studio,730.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2004,October,Total,978.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2005,October,1 Bedroom,889.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2005,October,2 Bedroom,1060.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2005,October,3 Bedroom,1267.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2005,October,Studio,726.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2005,October,Total,977.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2006,October,1 Bedroom,897.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2006,October,2 Bedroom,1078.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2006,October,3 Bedroom,1298.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2006,October,Studio,743.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2006,October,Total,995.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2007,October,1 Bedroom,902.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2007,October,2 Bedroom,1073.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2007,October,3 Bedroom,1282.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2007,October,Studio,742.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2007,October,Total,991.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2008,October,1 Bedroom,929.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2008,October,2 Bedroom,1104.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2008,October,3 Bedroom,1312.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2008,October,Studio,767.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2008,October,Total,1018.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2009,October,1 Bedroom,927.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2009,October,2 Bedroom,1106.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2009,October,3 Bedroom,1320.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2009,October,Studio,759.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2009,October,Total,1014.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2010,October,1 Bedroom,950.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2010,October,2 Bedroom,1135.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2010,October,3 Bedroom,1354.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2010,October,Studio,779.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2010,October,Total,1046.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2011,October,1 Bedroom,979.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2011,October,2 Bedroom,1161.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2011,October,3 Bedroom,1383.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2011,October,Studio,822.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2011,October,Total,1072.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2012,October,1 Bedroom,1010.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2012,October,2 Bedroom,1194.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2012,October,3 Bedroom,1443.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2012,October,Studio,840.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2012,October,Total,1108.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2013,October,1 Bedroom,1035.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2013,October,2 Bedroom,1225.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2013,October,3 Bedroom,1493.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2013,October,Studio,876.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2013,October,Total,1139.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2014,October,1 Bedroom,1071.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2014,October,2 Bedroom,1264.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2014,October,3 Bedroom,1488.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2014,October,Studio,899.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2014,October,Total,1170.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2015,October,1 Bedroom,1110.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2015,October,2 Bedroom,1301.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2015,October,3 Bedroom,1544.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2015,October,Studio,942.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2015,October,Total,1211.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2016,October,1 Bedroom,1137.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2016,October,2 Bedroom,1341.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2016,October,3 Bedroom,1549.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2016,October,Studio,962.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2016,October,Total,1241.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2017,October,1 Bedroom,1202.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2017,October,2 Bedroom,1426.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2017,October,3 Bedroom,1610.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2017,October,Studio,1019.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2017,October,Total,1313.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2018,October,1 Bedroom,1270.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2018,October,2 Bedroom,1494.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2018,October,3 Bedroom,1674.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2018,October,Studio,1089.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2018,October,Total,1378.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2019,October,1 Bedroom,1374.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2019,October,2 Bedroom,1592.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2019,October,3 Bedroom,1764.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2019,October,Studio,1148.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2019,October,Total,1476.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2020,October,1 Bedroom,1431.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2020,October,2 Bedroom,1664.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2020,October,3 Bedroom,1901.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2020,October,Studio,1211.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2020,October,Total,1545.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2021,October,1 Bedroom,1447.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2021,October,2 Bedroom,1705.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2021,October,3 Bedroom,1970.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2021,October,Studio,1225.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2021,October,Total,1577.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2022,October,1 Bedroom,1538.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2022,October,2 Bedroom,1811.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2022,October,3 Bedroom,2077.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2022,October,Studio,1317.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2022,October,Total,1678.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2023,October,1 Bedroom,1708.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2023,October,2 Bedroom,1990.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2023,October,3 Bedroom,2222.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2023,October,Studio,1427.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2023,October,Total,1845.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2024,October,1 Bedroom,1715.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2024,October,2 Bedroom,1984.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2024,October,3 Bedroom,2232.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2024,October,Studio,1456.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2024,October,Total,1851.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2025,October,1 Bedroom,1763.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2025,October,2 Bedroom,2055.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2025,October,3 Bedroom,2342.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2025,October,Studio,1499.0,a,Excellent,rent_history_3520005_toronto
3520005,Toronto,Toronto,2025,October,Total,1916.0,a,Excellent,rent_history_3520005_toronto
3518029,Uxbridge,Durham,1990,October,1 Bedroom,586.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1990,October,2 Bedroom,683.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1990,October,Total,643.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1991,October,1 Bedroom,567.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1991,October,2 Bedroom,747.0,d,Poor - use with caution,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1991,October,Total,661.0,c,Good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1992,October,1 Bedroom,581.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1992,October,2 Bedroom,742.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1992,October,Total,677.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1993,October,1 Bedroom,596.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1993,October,2 Bedroom,737.0,c,Good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1993,October,Total,678.0,c,Good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1994,October,1 Bedroom,604.0,b,Very good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1994,October,2 Bedroom,755.0,c,Good,rent_history_3518029_uxbridge
3518029,Uxbridge,Durham,1994,October,Total,698.0,c,Good,rent_history_3518029_uxbridge
